young_score,middle_score,old_score,age
0.2471792846918106,0.21812807023525238,0.2182001769542694,20
0.2296268790960312,0.21103957295417786,0.21763025224208832,20
0.2454468458890915,0.2072119414806366,0.20601627230644226,20
0.235626682639122,0.21923184394836426,0.2148565649986267,20
0.21597114205360413,0.2072305828332901,0.21112345159053802,20
0.23912222683429718,0.20367908477783203,0.21281175315380096,20
0.23161745071411133,0.20563285052776337,0.2053200751543045,20
0.24109800159931183,0.21618548035621643,0.21673761308193207,20
0.23682692646980286,0.2152564823627472,0.21126432716846466,20
0.2260802686214447,0.20120885968208313,0.20405510067939758,20
0.22496451437473297,0.21801947057247162,0.21130169928073883,20
0.24212586879730225,0.20964974164962769,0.21507900953292847,20
0.24036452174186707,0.2229015976190567,0.22532810270786285,20
0.23741741478443146,0.20481957495212555,0.2094506174325943,20
0.22664448618888855,0.20439419150352478,0.20785152912139893,20
0.23336493968963623,0.2167917937040329,0.22457446157932281,20
0.21943029761314392,0.18700066208839417,0.1867532730102539,20
0.23221717774868011,0.1963372528553009,0.21897491812705994,20
0.2282654047012329,0.21478919684886932,0.22591038048267365,20
0.23440538346767426,0.215129554271698,0.1959872543811798,20
0.23585966229438782,0.21356359124183655,0.20925481617450714,20
0.22536851465702057,0.21238069236278534,0.2167561799287796,20
0.22354218363761902,0.18953530490398407,0.20003843307495117,20
0.22875981032848358,0.22105923295021057,0.22752076387405396,20
0.22526893019676208,0.22852560877799988,0.22550465166568756,20
0.21543759107589722,0.20293028652668,0.21032744646072388,20
0.22875981032848358,0.22105923295021057,0.22752076387405396,20
0.2231462597846985,0.2008495032787323,0.19653169810771942,20
0.21960651874542236,0.21884483098983765,0.2209361344575882,20
0.2469017654657364,0.2107420116662979,0.20271502435207367,20
0.22747372090816498,0.21065828204154968,0.21241046488285065,20
0.24387791752815247,0.21983489394187927,0.21757982671260834,20
0.2333913892507553,0.2131051868200302,0.22327876091003418,20
0.21250079572200775,0.19911694526672363,0.1839497983455658,20
0.22783434391021729,0.22254711389541626,0.22708545625209808,20
0.2265871912240982,0.22202274203300476,0.2329469621181488,20
0.2403067797422409,0.21066811680793762,0.21354985237121582,20
0.23618073761463165,0.23641423881053925,0.23679986596107483,20
0.23331494629383087,0.22995135188102722,0.2326420694589615,20
0.22534435987472534,0.19956903159618378,0.1906653493642807,20
0.2366798371076584,0.21960027515888214,0.21838822960853577,20
0.2216728925704956,0.20838510990142822,0.21633806824684143,20
0.2333289086818695,0.2422972321510315,0.2351960837841034,20
0.23481816053390503,0.21860039234161377,0.22527822852134705,20
0.22986829280853271,0.19611158967018127,0.19749917089939117,20
0.2366798371076584,0.21960027515888214,0.21838822960853577,20
0.2216728925704956,0.20838510990142822,0.21633806824684143,20
0.24179407954216003,0.21934296190738678,0.21012766659259796,20
0.21967846155166626,0.1943548172712326,0.1939825564622879,20
0.22059457004070282,0.21472103893756866,0.20814837515354156,20
0.22698920965194702,0.21032647788524628,0.20846746861934662,20
0.23479986190795898,0.21598489582538605,0.2105027288198471,20
0.23266762495040894,0.230595663189888,0.21698999404907227,20
0.23418326675891876,0.23166191577911377,0.2247832715511322,20
0.2378987967967987,0.23421679437160492,0.24137046933174133,20
0.2396053671836853,0.2271023541688919,0.22418120503425598,20
0.2129775732755661,0.21436020731925964,0.21519075334072113,20
0.23070894181728363,0.23252785205841064,0.2224973738193512,20
0.2340717762708664,0.23549175262451172,0.23407547175884247,20
0.2346712052822113,0.21299313008785248,0.21350426971912384,20
0.23889227211475372,0.2189701795578003,0.21061941981315613,20
0.24112017452716827,0.2199089676141739,0.2083767205476761,20
0.21381384134292603,0.20883555710315704,0.204507976770401,20
0.21412989497184753,0.20566722750663757,0.20537494122982025,20
0.2240278273820877,0.226934552192688,0.22111055254936218,20
0.22164161503314972,0.20571570098400116,0.2077331244945526,20
0.20783303678035736,0.20553545653820038,0.2016514241695404,20
0.2009086012840271,0.2067897617816925,0.20615997910499573,20
0.23862367868423462,0.21836093068122864,0.21589583158493042,20
0.2413283735513687,0.22573521733283997,0.21702802181243896,20
0.22604824602603912,0.227897047996521,0.21594883501529694,20
0.23862990736961365,0.2264283001422882,0.22502100467681885,20
0.2390492856502533,0.24130937457084656,0.24090440571308136,20
0.22833877801895142,0.21809165179729462,0.2117857187986374,20
0.24245989322662354,0.22601397335529327,0.21714207530021667,20
0.23813453316688538,0.2212177813053131,0.2111610770225525,20
0.2103552520275116,0.21152563393115997,0.20328818261623383,20
0.21789106726646423,0.22193433344364166,0.21363882720470428,20
0.23177476227283478,0.2253369837999344,0.21403393149375916,20
0.2285560965538025,0.2059585005044937,0.21834959089756012,20
0.24086490273475647,0.2324724942445755,0.2173851579427719,20
0.2295173704624176,0.21577692031860352,0.21414430439472198,20
0.21633782982826233,0.20927265286445618,0.2140054553747177,20
0.2392672300338745,0.2337796688079834,0.23503676056861877,20
0.23339541256427765,0.22320374846458435,0.22655713558197021,20
0.2412799894809723,0.20456823706626892,0.20741088688373566,20
0.22988994419574738,0.21049338579177856,0.19914084672927856,20
0.22547782957553864,0.22429461777210236,0.21220245957374573,20
0.24766381084918976,0.2183656096458435,0.22205062210559845,20
0.24750761687755585,0.22379587590694427,0.22566097974777222,20
0.22959503531455994,0.2187757045030594,0.2219190001487732,20
0.2128983587026596,0.20440641045570374,0.21515707671642303,20
0.23948821425437927,0.2311197966337204,0.21241894364356995,20
0.21553227305412292,0.19747555255889893,0.20392923057079315,20
0.22410251200199127,0.21249809861183167,0.22052307426929474,20
0.21548590064048767,0.21373610198497772,0.21008265018463135,20
0.22145172953605652,0.21750137209892273,0.21534363925457,20
0.20906123518943787,0.18988902866840363,0.19839109480381012,20
0.22589798271656036,0.20837901532649994,0.21483048796653748,20
0.21264398097991943,0.2035532146692276,0.21586042642593384,20
0.23616817593574524,0.21687988936901093,0.21453015506267548,20
0.24000948667526245,0.21035389602184296,0.21668188273906708,20
0.22842822968959808,0.22507984936237335,0.2223161906003952,20
0.22768428921699524,0.22918473184108734,0.2306290864944458,20
0.23060917854309082,0.23079465329647064,0.21512630581855774,20
0.21913012862205505,0.22279512882232666,0.22324493527412415,20
0.22568264603614807,0.22754240036010742,0.21913960576057434,20
0.20926660299301147,0.20600482821464539,0.20872123539447784,20
0.22673122584819794,0.21299250423908234,0.21644377708435059,20
0.22326171398162842,0.2130044400691986,0.21028535068035126,20
0.22102907299995422,0.20354819297790527,0.2116643339395523,20
0.21578794717788696,0.21027293801307678,0.22117158770561218,20
0.23686125874519348,0.23407796025276184,0.23664841055870056,20
0.22225208580493927,0.20738419890403748,0.2135533094406128,20
0.22870349884033203,0.24137964844703674,0.2282663732767105,20
0.2367383986711502,0.22054030001163483,0.22193847596645355,20
0.21939978003501892,0.21215176582336426,0.20636430382728577,20
0.23826929926872253,0.2248343676328659,0.23080340027809143,20
0.23860317468643188,0.21719768643379211,0.21523569524288177,20
0.2306053638458252,0.1922769546508789,0.19579903781414032,20
0.230558842420578,0.2094254344701767,0.20924508571624756,20
0.24823319911956787,0.21098196506500244,0.2129909247159958,20
0.22018365561962128,0.19415615499019623,0.19952817261219025,20
0.24094025790691376,0.19523213803768158,0.19010023772716522,20
0.22693690657615662,0.20196543633937836,0.2079497128725052,20
0.23308171331882477,0.2051716297864914,0.22173872590065002,20
0.2248401790857315,0.19826512038707733,0.19623011350631714,20
0.23645545542240143,0.222573921084404,0.21510997414588928,20
0.23416700959205627,0.20945101976394653,0.20506533980369568,20
0.2313254326581955,0.21444468200206757,0.2122620791196823,20
0.2350466251373291,0.22005391120910645,0.22269704937934875,20
0.22232577204704285,0.19761943817138672,0.19974708557128906,20
0.2127189040184021,0.1871800422668457,0.1935269981622696,20
0.23857194185256958,0.23246093094348907,0.21859107911586761,20
0.23686714470386505,0.2064131498336792,0.2050810307264328,20
0.20965291559696198,0.17903663218021393,0.19577854871749878,20
0.21226482093334198,0.1972658783197403,0.1939128041267395,20
0.2242596298456192,0.20912498235702515,0.20619890093803406,20
0.24053804576396942,0.21591514348983765,0.224332794547081,20
0.2188510298728943,0.20800738036632538,0.21621845662593842,20
0.22658181190490723,0.19016383588314056,0.19732582569122314,20
0.2338535040616989,0.20758694410324097,0.19968456029891968,20
0.23860317468643188,0.22348719835281372,0.22940146923065186,20
0.22557410597801208,0.2050028294324875,0.20906202495098114,20
0.23537521064281464,0.20387600362300873,0.19860364496707916,20
0.23136016726493835,0.21178357303142548,0.21498870849609375,20
0.2220870852470398,0.1921215057373047,0.20078101754188538,20
0.21217593550682068,0.2104230672121048,0.2174932062625885,20
0.2228781133890152,0.2263220250606537,0.2302546501159668,20
0.21669769287109375,0.20426827669143677,0.21942704916000366,20
0.2219347506761551,0.20831571519374847,0.2141771763563156,20
0.21987810730934143,0.19073039293289185,0.20195892453193665,20
0.24276025593280792,0.2000800371170044,0.21265681087970734,20
0.21341858804225922,0.22404387593269348,0.22366704046726227,20
0.2379816174507141,0.21039891242980957,0.2056400030851364,20
0.22219200432300568,0.2000461220741272,0.20820681750774384,20
0.23734596371650696,0.2242996096611023,0.22453242540359497,20
0.220417320728302,0.2068749964237213,0.20387150347232819,20
0.2264375537633896,0.2152249664068222,0.21524730324745178,20
0.24047137796878815,0.232502281665802,0.2254820466041565,20
0.2357737123966217,0.23217928409576416,0.2370668351650238,20
0.22672274708747864,0.211787611246109,0.21988868713378906,20
0.22328586876392365,0.23212525248527527,0.22332102060317993,20
0.23743708431720734,0.22233134508132935,0.22293813526630402,20
0.22908079624176025,0.2257598638534546,0.22080081701278687,20
0.2110956311225891,0.20586028695106506,0.2142292559146881,20
0.22940917313098907,0.2304820716381073,0.23047909140586853,20
0.2244378626346588,0.21873433887958527,0.23064661026000977,20
0.2184850126504898,0.22226108610630035,0.22250477969646454,20
0.22505925595760345,0.20302453637123108,0.21277806162834167,20
0.218333899974823,0.21936102211475372,0.2143951952457428,20
0.22521346807479858,0.2206094115972519,0.22631166875362396,20
0.23017725348472595,0.22572574019432068,0.2205294966697693,20
0.19895216822624207,0.19221630692481995,0.19531314074993134,20
0.21528708934783936,0.22026805579662323,0.21735116839408875,20
0.21959377825260162,0.19587217271327972,0.20391255617141724,20
0.23975639045238495,0.21172285079956055,0.21305446326732635,20
0.23452816903591156,0.23384198546409607,0.23342300951480865,20
0.21773670613765717,0.2034963220357895,0.1991567611694336,20
0.19809691607952118,0.1975826770067215,0.19235296547412872,20
0.22320285439491272,0.19869311153888702,0.20062674582004547,20
0.2222302258014679,0.20162805914878845,0.19794942438602448,20
0.201885387301445,0.20353099703788757,0.19755850732326508,20
0.2278216928243637,0.2200891673564911,0.21833691000938416,20
0.20812508463859558,0.19304431974887848,0.19270312786102295,20
0.2210022211074829,0.22538639605045319,0.21958711743354797,20
0.205643430352211,0.20009295642375946,0.1898173838853836,20
0.2117738574743271,0.20283927023410797,0.2020358145236969,20
0.2090545892715454,0.1971101462841034,0.2002730518579483,20
0.21193313598632812,0.19562019407749176,0.19408605992794037,20
0.2084915041923523,0.19203811883926392,0.18773791193962097,20
0.2397146224975586,0.2183513343334198,0.2153938263654709,20
0.20017772912979126,0.18214553594589233,0.18433551490306854,20
0.21577051281929016,0.2222280502319336,0.21004557609558105,20
0.2130165547132492,0.20644526183605194,0.19706201553344727,20
0.19966988265514374,0.19320359826087952,0.1862083375453949,20
0.23231950402259827,0.21295058727264404,0.21664774417877197,20
0.2335628718137741,0.22162213921546936,0.22046758234500885,20
0.21519345045089722,0.217587411403656,0.2145414799451828,20
0.20449450612068176,0.20865130424499512,0.20540446043014526,20
0.24148204922676086,0.2238868623971939,0.21481524407863617,20
0.2286325842142105,0.2207878828048706,0.2095612734556198,20
0.21938902139663696,0.21183854341506958,0.21239596605300903,20
0.21872694790363312,0.21184934675693512,0.20978207886219025,20
0.2388157695531845,0.21769464015960693,0.21274301409721375,20
0.20527367293834686,0.20249617099761963,0.20521993935108185,20
0.22526510059833527,0.21835686266422272,0.2271905094385147,20
0.24117504060268402,0.23234868049621582,0.23437553644180298,20
0.2263868749141693,0.221417635679245,0.23282334208488464,20
0.24913816154003143,0.22451387345790863,0.22328002750873566,20
0.23788665235042572,0.20207370817661285,0.20534242689609528,20
0.24181227385997772,0.21227224171161652,0.2188229262828827,20
0.24667340517044067,0.22941190004348755,0.23150527477264404,20
0.2345595508813858,0.22025629878044128,0.21518319845199585,20
0.22318509221076965,0.21432144939899445,0.21290463209152222,20
0.22326034307479858,0.19949257373809814,0.2144414484500885,20
0.22862786054611206,0.22382766008377075,0.22279630601406097,20
0.23048865795135498,0.20527106523513794,0.2110142707824707,20
0.2286193072795868,0.21939624845981598,0.22346124053001404,20
0.22506701946258545,0.21667400002479553,0.2141217738389969,20
0.20950570702552795,0.2038281261920929,0.19706332683563232,20
0.22571459412574768,0.22175008058547974,0.21818557381629944,20
0.22643797099590302,0.21574299037456512,0.22538039088249207,20
0.2203005701303482,0.2206798493862152,0.21708880364894867,20
0.21457941830158234,0.21760468184947968,0.21991024911403656,20
0.2333383858203888,0.2162608504295349,0.21672333776950836,20
0.21520395576953888,0.21153974533081055,0.21762511134147644,20
0.2349291443824768,0.20207032561302185,0.21025079488754272,20
0.23187127709388733,0.21492834389209747,0.2275785356760025,20
0.2333587259054184,0.2245393693447113,0.23319359123706818,20
0.24885931611061096,0.22691020369529724,0.22452817857265472,20
0.2276040017604828,0.22785305976867676,0.21710710227489471,20
0.23414422571659088,0.20341581106185913,0.20075328648090363,20
0.2378811240196228,0.212513267993927,0.20026801526546478,20
0.22721172869205475,0.21771728992462158,0.2097562849521637,20
0.2292739450931549,0.21999798715114594,0.20951971411705017,21
0.23771601915359497,0.23385582864284515,0.21959130465984344,21
0.22551634907722473,0.20645566284656525,0.20664283633232117,21
0.22669081389904022,0.20837372541427612,0.19154390692710876,21
0.23219342529773712,0.22770759463310242,0.2298087775707245,21
0.23330536484718323,0.21384833753108978,0.21141748130321503,21
0.2177484780550003,0.20684270560741425,0.21903449296951294,21
0.22513560950756073,0.20078825950622559,0.20160964131355286,21
0.23803874850273132,0.21311385929584503,0.2180257886648178,21
0.22988486289978027,0.20545348525047302,0.20066647231578827,21
0.2341817021369934,0.22021637856960297,0.2170146107673645,21
0.23036882281303406,0.22398316860198975,0.22294604778289795,21
0.2179798185825348,0.20951169729232788,0.21291406452655792,21
0.22958634793758392,0.2227209359407425,0.21587496995925903,21
0.21285055577754974,0.21116138994693756,0.19980977475643158,21
0.23275859653949738,0.22108778357505798,0.21491414308547974,21
0.24148418009281158,0.2373146116733551,0.2127307951450348,21
0.22302760183811188,0.2097172737121582,0.21228419244289398,21
0.22781530022621155,0.20924809575080872,0.21441563963890076,21
0.2296978086233139,0.2145247757434845,0.21591965854167938,21
0.2268475592136383,0.21701128780841827,0.2220299392938614,21
0.2065870612859726,0.1755858212709427,0.1689891815185547,21
0.22192779183387756,0.22342580556869507,0.2101365625858307,21
0.23030969500541687,0.19504156708717346,0.21131470799446106,21
0.21285699307918549,0.1957034170627594,0.1985233873128891,21
0.21540632843971252,0.21125631034374237,0.21266645193099976,21
0.23670287430286407,0.22592052817344666,0.2259020358324051,21
0.21586957573890686,0.19944557547569275,0.20641247928142548,21
0.23789416253566742,0.21683812141418457,0.22076424956321716,21
0.22118698060512543,0.23287688195705414,0.2245800644159317,21
0.2137199342250824,0.2031240165233612,0.20557132363319397,21
0.2150070071220398,0.21808259189128876,0.22030790150165558,21
0.24833382666110992,0.22223445773124695,0.2236948311328888,21
0.23045744001865387,0.21011604368686676,0.21083638072013855,21
0.24843525886535645,0.20220260322093964,0.20634451508522034,21
0.2262924164533615,0.1981794834136963,0.2083890736103058,21
0.23933665454387665,0.21086454391479492,0.21817687153816223,21
0.24308860301971436,0.20704293251037598,0.21107172966003418,21
0.24812740087509155,0.2133408784866333,0.21341587603092194,21
0.2223111093044281,0.19005855917930603,0.18137261271476746,21
0.2369730919599533,0.2153988480567932,0.21400780975818634,21
0.2155769169330597,0.196207657456398,0.1954202651977539,21
0.24744927883148193,0.21986845135688782,0.225840762257576,21
0.23562277853488922,0.21436233818531036,0.22206714749336243,21
0.23476630449295044,0.21916556358337402,0.22307933866977692,21
0.24812740087509155,0.2133408784866333,0.21341587603092194,21
0.2129608690738678,0.19439926743507385,0.20314384996891022,21
0.21599940955638885,0.18761281669139862,0.1918313056230545,21
0.2222559154033661,0.20633243024349213,0.2201230376958847,21
0.24768058955669403,0.2176329493522644,0.20702679455280304,21
0.24024425446987152,0.2097032368183136,0.22339406609535217,21
0.22249189019203186,0.19836272299289703,0.1967879682779312,21
0.22229938209056854,0.19466345012187958,0.19899749755859375,21
0.22756770253181458,0.19577045738697052,0.19577322900295258,21
0.22248391807079315,0.20253527164459229,0.19319680333137512,21
0.22122298181056976,0.22802641987800598,0.21991465985774994,21
0.23034657537937164,0.19554515182971954,0.19176910817623138,21
0.24833382666110992,0.22223445773124695,0.2236948311328888,21
0.2233746349811554,0.18717174232006073,0.19956518709659576,21
0.23533442616462708,0.19267477095127106,0.18958109617233276,21
0.22471673786640167,0.22584927082061768,0.225428506731987,21
0.21041221916675568,0.20550940930843353,0.20587992668151855,21
0.22740161418914795,0.23376522958278656,0.23631606996059418,21
0.2333105206489563,0.21856389939785004,0.21957780420780182,21
0.21382537484169006,0.2309247851371765,0.23290865123271942,21
0.22414326667785645,0.2302127331495285,0.226481094956398,21
0.233087420463562,0.22271910309791565,0.21555575728416443,21
0.2393699437379837,0.22433197498321533,0.2339029312133789,21
0.2259339690208435,0.21799437701702118,0.2185949832201004,21
0.23372218012809753,0.2217010110616684,0.21781477332115173,21
0.21041221916675568,0.20550940930843353,0.20587992668151855,21
0.2233734428882599,0.21860834956169128,0.21708951890468597,21
0.23540274798870087,0.221461221575737,0.22703637182712555,21
0.22706648707389832,0.22012664377689362,0.21559473872184753,21
0.21108904480934143,0.19866108894348145,0.19673483073711395,21
0.21985317766666412,0.2082166224718094,0.20543190836906433,21
0.24693258106708527,0.2322460412979126,0.23681862652301788,21
0.22434446215629578,0.21795468032360077,0.210160031914711,21
0.23302429914474487,0.23212242126464844,0.232437863945961,21
0.21708668768405914,0.20313450694084167,0.20331569015979767,21
0.2232733964920044,0.19417881965637207,0.20051991939544678,21
0.22624294459819794,0.20970875024795532,0.21060235798358917,21
0.22678135335445404,0.19043120741844177,0.19264350831508636,21
0.2299118936061859,0.22036652266979218,0.2214595228433609,21
0.23308807611465454,0.22341841459274292,0.22304148972034454,21
0.23118488490581512,0.21455933153629303,0.21147029101848602,21
0.22081251442432404,0.2087327539920807,0.2087065875530243,21
0.24777422845363617,0.23483863472938538,0.22841089963912964,21
0.24278376996517181,0.23174284398555756,0.2356763631105423,21
0.21881817281246185,0.22439700365066528,0.22023653984069824,21
0.22930285334587097,0.21354129910469055,0.21924589574337006,21
0.22548136115074158,0.22396788001060486,0.22518375515937805,21
0.23227083683013916,0.1946955770254135,0.18478497862815857,21
0.23238512873649597,0.21649326384067535,0.21005888283252716,21
0.21777302026748657,0.22190120816230774,0.20820729434490204,21
0.234396830201149,0.2147214710712433,0.22545914351940155,21
0.22553731501102448,0.21695919334888458,0.20530226826667786,21
0.23195818066596985,0.22489477694034576,0.20222456753253937,21
0.21593157947063446,0.2089146226644516,0.21686692535877228,21
0.24331890046596527,0.24771784245967865,0.24489346146583557,21
0.21352018415927887,0.22049102187156677,0.22166430950164795,21
0.2297615110874176,0.20620083808898926,0.20406801998615265,21
0.22154869139194489,0.21789366006851196,0.21909372508525848,21
0.23956987261772156,0.23153215646743774,0.22932320833206177,21
0.22862786054611206,0.22382766008377075,0.22279630601406097,21
0.22793596982955933,0.22969608008861542,0.21003863215446472,21
0.2250325083732605,0.2190040796995163,0.22998781502246857,21
0.2317657321691513,0.19950401782989502,0.19106827676296234,21
0.22839581966400146,0.22324128448963165,0.23016557097434998,21
0.23935578763484955,0.2162276804447174,0.2062363177537918,21
0.2642483115196228,0.2252911478281021,0.22779496014118195,21
0.20950570702552795,0.2038281261920929,0.19706332683563232,21
0.24913816154003143,0.22451387345790863,0.22328002750873566,21
0.2230813056230545,0.2226359248161316,0.22517459094524384,21
0.22319447994232178,0.20976221561431885,0.21097543835639954,21
0.23615363240242004,0.2231367528438568,0.2184741497039795,21
0.23582156002521515,0.22453027963638306,0.22371353209018707,21
0.2300444394350052,0.21013565361499786,0.206698939204216,21
0.24051272869110107,0.22649487853050232,0.23290814459323883,21
0.23275154829025269,0.22049552202224731,0.2114911824464798,21
0.22368334233760834,0.22173655033111572,0.2291191965341568,21
0.22717371582984924,0.21694274246692657,0.21742884814739227,21
0.2345624417066574,0.21945388615131378,0.22435855865478516,21
0.23047886788845062,0.23276519775390625,0.2303180694580078,21
0.18351982533931732,0.1921626627445221,0.19137629866600037,21
0.22872057557106018,0.22647304832935333,0.22068624198436737,21
0.2269042730331421,0.2167402058839798,0.20845408737659454,21
0.2267388254404068,0.21496641635894775,0.21756435930728912,21
0.21501648426055908,0.20999988913536072,0.203914612531662,21
0.24027568101882935,0.23178744316101074,0.2408440113067627,21
0.2306203693151474,0.21784080564975739,0.21831725537776947,21
0.2325730323791504,0.20844537019729614,0.20621541142463684,21
0.20472662150859833,0.2002001255750656,0.19734744727611542,21
0.2114395946264267,0.2055472582578659,0.21949511766433716,21
0.21819278597831726,0.20494617521762848,0.2044980823993683,21
0.22788651287555695,0.22027356922626495,0.21799063682556152,21
0.21808938682079315,0.22110633552074432,0.22417624294757843,21
0.224871426820755,0.21060653030872345,0.20937314629554749,21
0.21604789793491364,0.21332532167434692,0.2131827473640442,21
0.2196549028158188,0.22961778938770294,0.21723493933677673,21
0.24196435511112213,0.22172261774539948,0.22787776589393616,21
0.23566597700119019,0.2373753786087036,0.23160405457019806,21
0.24358074367046356,0.23088376224040985,0.22311802208423615,21
0.2414288967847824,0.21117231249809265,0.2095372974872589,21
0.2333386242389679,0.2277536541223526,0.22252850234508514,21
0.2328234761953354,0.23558306694030762,0.23269833624362946,21
0.22008080780506134,0.21501539647579193,0.20698964595794678,21
0.234559565782547,0.21273158490657806,0.2122311145067215,21
0.23364533483982086,0.2077222317457199,0.20488940179347992,21
0.229187473654747,0.22830475866794586,0.23214074969291687,21
0.2232200801372528,0.23409512639045715,0.22607530653476715,21
0.2362830489873886,0.23271602392196655,0.2296156883239746,21
0.2316184788942337,0.20860520005226135,0.2137095332145691,21
0.21571369469165802,0.21805331110954285,0.21120770275592804,21
0.21930378675460815,0.2299761325120926,0.22293277084827423,21
0.2244008183479309,0.21666914224624634,0.22921210527420044,21
0.22112146019935608,0.2175721973180771,0.22047869861125946,21
0.21269305050373077,0.21867522597312927,0.21403667330741882,21
0.22442565858364105,0.21771883964538574,0.22253717482089996,21
0.23097734153270721,0.21015354990959167,0.22046004235744476,21
0.22445239126682281,0.21299898624420166,0.2193034589290619,21
0.2303272932767868,0.23049169778823853,0.22909706830978394,21
0.2148129791021347,0.22274839878082275,0.23096756637096405,21
0.21635620296001434,0.20180939137935638,0.21420834958553314,21
0.23180270195007324,0.22235426306724548,0.22240754961967468,21
0.22260649502277374,0.20489086210727692,0.20275132358074188,21
0.20637676119804382,0.2045670449733734,0.20710624754428864,21
0.22998179495334625,0.20488248765468597,0.20060351490974426,21
0.2368442863225937,0.21039217710494995,0.21947911381721497,21
0.21521714329719543,0.1953049898147583,0.20693033933639526,21
0.23614631593227386,0.2078203409910202,0.2058943212032318,21
0.2136828750371933,0.19190359115600586,0.19577813148498535,21
0.21439950168132782,0.21121814846992493,0.22101108729839325,21
0.2346991002559662,0.21743977069854736,0.21331796050071716,21
0.2460957169532776,0.2237321436405182,0.2253647893667221,21
0.22255420684814453,0.22239233553409576,0.22464527189731598,21
0.23272889852523804,0.21134337782859802,0.2111169844865799,21
0.23011018335819244,0.21021080017089844,0.20752643048763275,21
0.24074512720108032,0.22388775646686554,0.2157842069864273,21
0.22608482837677002,0.19684123992919922,0.19295115768909454,21
0.22852595150470734,0.21535451710224152,0.21926461160182953,21
0.2127540111541748,0.19420455396175385,0.1978774219751358,21
0.23544228076934814,0.21714873611927032,0.22601450979709625,21
0.2377239614725113,0.21708813309669495,0.2105136662721634,21
0.23148570954799652,0.2111911177635193,0.20944185554981232,21
0.22730211913585663,0.2031041532754898,0.20570161938667297,21
0.2227533608675003,0.19902151823043823,0.20168772339820862,21
0.23304413259029388,0.20366758108139038,0.20468369126319885,21
0.23789232969284058,0.20454195141792297,0.20822803676128387,21
0.23258206248283386,0.2020692229270935,0.20390073955059052,21
0.21735741198062897,0.18343773484230042,0.19635696709156036,21
0.2248217612504959,0.20645549893379211,0.21261323988437653,21
0.22149641811847687,0.21159829199314117,0.20338565111160278,21
0.24141940474510193,0.20980413258075714,0.2039307951927185,21
0.21798723936080933,0.2006930112838745,0.20272617042064667,21
0.23278874158859253,0.2106708437204361,0.20672465860843658,21
0.22125999629497528,0.19795018434524536,0.19877544045448303,21
0.2191528081893921,0.20104479789733887,0.20460236072540283,21
